loc,folio,line_order,token_position,token,role,module,status,meta_I,meta_L,meta_H,line_marker_family,stratum_I_L_H_marker,semantic_function,pass20_tier
"f3v.11,+P0",f3v,92,3,ckhy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f3v.11,+P0",f3v,92,4,tchor,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f3v.11,+P0",f3v,92,5,chodaiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f3v.11,+P0",f3v,92,6,chom,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4r.7,+P0",f4r,102,1,qotaiin,H13,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4r.7,+P0",f4r,102,2,cthol,R07,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4r.7,+P0",f4r,102,3,daiin,R10,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4r.7,+P0",f4r,102,4,cthom,R04,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4r.12,+P0",f4r,107,1,soiin,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4r.12,+P0",f4r,107,2,chaiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4r.12,+P0",f4r,107,3,chaiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4v.1,@P0",f4v,109,1,pchooiin,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_start,H|A|1|paragraph_start,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4v.1,@P0",f4v,109,2,ksheo,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_start,H|A|1|paragraph_start,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4v.1,@P0",f4v,109,3,kchoy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_start,H|A|1|paragraph_start,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4v.1,@P0",f4v,109,4,chopchy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_start,H|A|1|paragraph_start,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4v.1,@P0",f4v,109,5,dolds,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_start,H|A|1|paragraph_start,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4v.1,@P0",f4v,109,6,dlod,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_start,H|A|1|paragraph_start,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4v.2,+P0",f4v,110,1,ol,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f4v.2,+P0",f4v,110,2,chey,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f4v.2,+P0",f4v,110,3,chy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f4v.2,+P0",f4v,110,4,cthy,R04,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f4v.2,+P0",f4v,110,5,shkchor,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f4v.2,+P0",f4v,110,6,sheo,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f4v.2,+P0",f4v,110,7,cheory,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f4v.2,+P0",f4v,110,8,choldy,R07,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f4v.6,+P0",f4v,114,1,ytchoy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4v.6,+P0",f4v,114,2,shokchy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4v.6,+P0",f4v,114,3,cphody,R05,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4v.7,+P0",f4v,115,1,torchy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4v.7,+P0",f4v,115,2,sheeor,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4v.7,+P0",f4v,115,3,chor,R11,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4v.7,+P0",f4v,115,4,chokch,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4v.7,+P0",f4v,115,5,cphydy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4v.8,+P0",f4v,116,1,oleeeb,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f4v.8,+P0",f4v,116,2,chor,R11,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f4v.8,+P0",f4v,116,3,cthol,R07,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f4v.8,+P0",f4v,116,4,sho,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f4v.8,+P0",f4v,116,5,otor,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f4v.8,+P0",f4v,116,6,cthory,R04,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f4v.13,+P0",f4v,121,1,shody,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f4v.13,+P0",f4v,121,2,s,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f4v.13,+P0",f4v,121,3,cheor,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f4v.13,+P0",f4v,121,4,chokody,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f4v.13,+P0",f4v,121,5,shodaiin,R05,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f4v.13,+P0",f4v,121,6,qoty,H01,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f4v.14,+P0",f4v,122,1,ochody,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4v.14,+P0",f4v,122,2,chykey,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f4v.14,+P0",f4v,122,3,chtody,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f5v.1,@P0",f5v,130,1,kocheor,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_start,H|A|1|paragraph_start,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f5v.1,@P0",f5v,130,2,chor,R11,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_start,H|A|1|paragraph_start,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f5v.1,@P0",f5v,130,3,ytchey,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_start,H|A|1|paragraph_start,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f5v.1,@P0",f5v,130,4,pshod,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_start,H|A|1|paragraph_start,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f5v.1,@P0",f5v,130,5,chols,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_start,H|A|1|paragraph_start,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f5v.1,@P0",f5v,130,6,chodaiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_start,H|A|1|paragraph_start,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f5v.1,@P0",f5v,130,7,ytoiiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_start,H|A|1|paragraph_start,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f5v.1,@P0",f5v,130,8,daiin,R10,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_start,H|A|1|paragraph_start,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f5v.2,+P0",f5v,131,1,dchol,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f5v.2,+P0",f5v,131,2,chol,R07,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f5v.2,+P0",f5v,131,3,otaiin,R10,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f5v.2,+P0",f5v,131,4,dain,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f5v.2,+P0",f5v,131,5,cthor,R04,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f5v.2,+P0",f5v,131,6,chots,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f5v.2,+P0",f5v,131,7,ychopordg,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f6r.2,+P0",f6r,137,1,daiin,R10,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6r.2,+P0",f6r,137,2,chckhy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6r.2,+P0",f6r,137,3,chor,R11,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6r.2,+P0",f6r,137,4,chor,R11,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6r.2,+P0",f6r,137,5,kar,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6r.2,+P0",f6r,137,6,cthy,R04,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6r.2,+P0",f6r,137,7,cthor,R04,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6r.2,+P0",f6r,137,8,chotols,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6r.6,+P0",f6r,141,1,or,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6r.6,+P0",f6r,141,2,al,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6r.6,+P0",f6r,141,3,daiin,R10,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6r.6,+P0",f6r,141,4,ckham,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6r.6,+P0",f6r,141,5,okom,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6r.6,+P0",f6r,141,6,cthaiin,R04,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6r.6,+P0",f6r,141,7,ydaiin,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6r.8,+P0",f6r,143,1,ychol,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6r.8,+P0",f6r,143,2,ckhor,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6r.8,+P0",f6r,143,3,pchar,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6r.8,+P0",f6r,143,4,sheo,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6r.8,+P0",f6r,143,5,ckhaiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6r.9,+P0",f6r,144,1,dar,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f6r.9,+P0",f6r,144,2,sheol,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f6r.9,+P0",f6r,144,3,skaiiodar,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f6r.9,+P0",f6r,144,4,otaiin,R10,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f6r.9,+P0",f6r,144,5,chory,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f6v.6,+P0",f6v,155,1,tchody,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f6v.6,+P0",f6v,155,2,shocthol,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f6v.6,+P0",f6v,155,3,choy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f6v.6,+P0",f6v,155,4,s,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f6v.7,+P0",f6v,156,1,ychos,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6v.7,+P0",f6v,156,2,ychol,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6v.7,+P0",f6v,156,3,daiin,R10,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6v.7,+P0",f6v,156,4,cthol,R07,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6v.7,+P0",f6v,156,5,dol,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6v.13,+P0",f6v,162,1,yodaiin,R10,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6v.13,+P0",f6v,162,2,cthy,R04,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6v.13,+P0",f6v,162,3,s,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6v.13,+P0",f6v,162,4,chor,R11,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6v.13,+P0",f6v,162,5,oees,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6v.13,+P0",f6v,162,6,or,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6v.14,+P0",f6v,163,1,qokor,H08,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6v.14,+P0",f6v,163,2,chol,R07,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6v.14,+P0",f6v,163,3,cthol,R07,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6v.14,+P0",f6v,163,4,tchalody,R00,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f6v.17,+P0",f6v,166,1,ychaies,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f6v.17,+P0",f6v,166,2,ckhal,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f6v.17,+P0",f6v,166,3,cthodam,R04,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
